Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2023-02-02,Lateral Dumbbell Raise,Shoulders,9.0,15,,,,""
2023-02-02,Lateral Dumbbell Raise,Shoulders,9.0,14,,,,"15th rep was a half rep"
2023-02-02,Lateral Dumbbell Raise,Shoulders,9.0,13,,,,"last half rep"
2023-02-02,Low Cable Flies,Chest,10.0,15,,,,"old machine"
2023-02-02,Low Cable Flies,Chest,10.0,15,,,,""
2023-02-02,Low Cable Flies,Chest,10.0,15,,,,""
2023-02-02,Lu Raises,Shoulders,2.5,15,,,,""
2023-02-02,Cable Face Pull,Shoulders,12.5,15,,,,""
2023-02-02,Overhead Press,Shoulders,40.0,5,,,,""
2023-02-02,Overhead Press,Shoulders,45.0,3,,,,""
2023-02-02,Overhead Press,Shoulders,52.5,2,,,,""
2023-02-02,Overhead Press,Shoulders,25.0,10,,,,""
2023-02-02,Overhead Press,Shoulders,25.0,10,,,,""
2023-02-02,Incline Dumbbell Bench Press,Chest,22.5,8,,,,""
2023-02-02,Incline Dumbbell Bench Press,Chest,22.5,8,,,,""
2023-02-02,Incline Dumbbell Bench Press,Chest,22.5,10,,,,""
2023-02-02,Lateral Dumbbell Raise,Shoulders,4.0,20,,,,"last ~4 shrug reps"
2023-02-02,Low Cable Flies,Chest,10.0,5,,,,"onehanded"
2023-02-02,Lu Raises,Shoulders,2.5,15,,,,""
2023-02-02,Cable Face Pull,Shoulders,12.5,15,,,,""
2023-02-02,Lu Raises,Shoulders,2.5,15,,,,""
2023-02-02,Cable Face Pull,Shoulders,12.5,15,,,,""
2023-02-02,Leg Raises (Dip Machine),Abs,0.0,12,,,,""
2023-02-02,Russian Twists,Abs,3.0,30,,,,""
2023-02-02,Pushups,Chest,0.0,10,,,,""
2023-02-02,Leg Raises (Dip Machine),Abs,0.0,12,,,,""
2023-02-02,Russian Twists,Abs,3.0,30,,,,""
2023-02-02,Pushups,Chest,0.0,10,,,,""
2023-02-02,Leg Raises (Dip Machine),Abs,0.0,12,,,,""
2023-02-02,Russian Twists,Abs,3.0,30,,,,""
2023-02-02,Pushups,Chest,0.0,10,,,,""
2023-02-03,Chin Up,Back,0.0,10,,,,""
2023-02-03,Chin Up,Back,0.0,10,,,,""
2023-02-03,Chin Up,Back,0.0,9,,,,""
2023-02-03,Bent-Over Rows,Back,20.0,8,,,,""
2023-02-03,Bent-Over Rows,Back,30.0,15,,,,""
2023-02-03,Bent-Over Rows,Back,30.0,15,,,,""
2023-02-03,Bent-Over Rows,Back,30.0,15,,,,""
2023-02-03,Bent-Over Rows,Back,30.0,20,,,,""
2023-02-03,Barbell Shrug,Back,40.0,25,,,,""
2023-02-03,Wide Grip Seated Cable Rows,Back,25.0,12,,,,""
2023-02-03,Wide Grip Seated Cable Rows,Back,30.0,15,,,,""
2023-02-03,One-arm Kneeling Latpull down,Back,10.0,12,,,,"old machine"
2023-02-03,Dumbbell Curl,Biceps,7.0,12,,,,""
2023-02-03,Pronated BB Curls,Biceps,10.0,15,,,,""
2023-02-03,Barbell Shrug,Back,40.0,25,,,,""
2023-02-03,Wide Grip Seated Cable Rows,Back,30.0,15,,,,""
2023-02-03,Wide Grip Seated Cable Rows,Back,30.0,15,,,,""
2023-02-03,One-arm Kneeling Latpull down,Back,10.0,15,,,,""
2023-02-03,One-arm Kneeling Latpull down,Back,10.0,15,,,,""
2023-02-03,Dumbbell Curl,Biceps,7.0,12,,,,""
2023-02-03,Pronated BB Curls,Biceps,10.0,15,,,,""
2023-02-06,Overhead Press,Shoulders,20.0,12,,,,""
2023-02-06,Overhead Press,Shoulders,30.0,5,,,,""
2023-02-06,Overhead Press,Shoulders,35.0,5,,,,""
2023-02-06,Overhead Press,Shoulders,25.0,10,,,,""
2023-02-06,Overhead Press,Shoulders,25.0,10,,,,""
2023-02-06,Overhead Press,Shoulders,25.0,10,,,,""
2023-02-06,Lateral Dumbbell Raise,Shoulders,9.0,15,,,,""
2023-02-06,Lateral Dumbbell Raise,Shoulders,9.0,14,,,,"last 5 of first and second sets sloppy, deloading"
2023-02-06,Lateral Dumbbell Raise,Shoulders,8.0,15,,,,""
2023-02-06,Lateral Dumbbell Raise,Shoulders,8.0,15,,,,""
2023-02-06,Lateral Dumbbell Raise,Shoulders,4.0,20,,,,""
2023-02-06,Cable Face Pull,Shoulders,12.5,15,,,,""
2023-02-06,Cable Face Pull,Shoulders,12.5,15,,,,""
2023-02-06,Cable Face Pull,Shoulders,12.5,15,,,,""
2023-02-06,Lu Raises,Shoulders,2.5,15,,,,""
2023-02-06,Lu Raises,Shoulders,2.5,15,,,,""
2023-02-06,Lu Raises,Shoulders,2.5,15,,,,""
2023-02-07,Pull Up,Back,0.0,10,,,,""
2023-02-07,Pull Up,Back,0.0,10,,,,"last 2 reps sloppy / long shift"
2023-02-07,Pull Up,Back,0.0,8,,,,"+ 2 chin ups"
2023-02-07,Bent-Over Rows,Back,20.0,8,,,,""
2023-02-07,Bent-Over Rows,Back,30.0,20,,,,""
2023-02-07,Bent-Over Rows,Back,30.0,20,,,,"sloppy/kipped last ~4 reps"
2023-02-07,Bent-Over Rows,Back,30.0,15,,,,""
2023-02-07,Bent-Over Rows,Back,30.0,20,,,,""
2023-02-07,Seated Plate Rows,Back,20.0,8,,,,""
2023-02-07,Seated Plate Rows,Back,22.5,15,,,,""
2023-02-07,Seated Plate Rows,Back,22.5,15,,,,""
2023-02-07,Seated Plate Rows,Back,22.5,12,,,,"+ 3 @20kg"
2023-02-07,Seated Plate Rows,Back,20.0,15,,,,""
2023-02-07,Machine Preacher Curl,Biceps,10.0,15,,,,""
2023-02-07,Machine Preacher Curl,Biceps,10.0,12,,,,""
2023-02-07,Lat-Bias Neutral Grip Seated Rows,Back,20.0,15,,,,""
2023-02-07,Lat-Bias Neutral Grip Seated Rows,Back,20.0,15,,,,""
2023-02-07,Lat-Bias Neutral Grip Seated Rows,Back,20.0,20,,,,""
2023-02-09,Cable Y-Raise,Shoulders,5.0,8,,,,""
2023-02-09,Cable Y-Raise,Shoulders,5.0,8,,,,""
2023-02-09,Lat Pulldown,Back,30.0,12,,,,""
2023-02-09,Lat Pulldown,Back,30.0,12,,,,""
2023-02-09,Flat Barbell Bench Press,Chest,20.0,8,,,,""
2023-02-09,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2023-02-09,Flat Barbell Bench Press,Chest,55.0,6,,,,""
2023-02-09,Flat Barbell Bench Press,Chest,67.5,5,,,,"RIR: 2-3"
2023-02-09,Flat Barbell Bench Press,Chest,67.5,4,,,,""
2023-02-09,Flat Barbell Bench Press,Chest,67.5,5,,,,"reps very touch and go"
2023-02-09,Flat Barbell Bench Press,Chest,55.0,12,,,,""
2023-02-09,Flat Barbell Bench Press,Chest,55.0,8,,,,""
2023-02-09,Seated Machine Shoulder Press,Shoulders,10.0,15,,,,""
2023-02-09,Seated Machine Shoulder Press,Shoulders,10.0,15,,,,""
2023-02-09,Seated Machine Shoulder Press,Shoulders,10.0,15,,,,""
2023-02-09,High Cable Chest Flies,Chest,9.0,15,,,,""
2023-02-09,High Cable Chest Flies,Chest,9.0,15,,,,""
2023-02-09,High Cable Chest Flies,Chest,9.0,15,,,,""
2023-02-09,High Cable Chest Flies,Chest,6.0,15,,,,""
2023-02-09,Rear Delt Machine Fly,Shoulders,17.5,15,,,,""
2023-02-09,Cable Tricep Pushdown,Triceps,15.0,12,,,,"vertical machine"
2023-02-09,Cable Tricep Pushdown,Triceps,15.0,12,,,,""
2023-02-09,Cable Tricep Pushdown,Triceps,10.0,10,,,,""
2023-02-09,Cable Overhead Triceps Extension,Triceps,15.0,12,,,,""
2023-02-09,Cable Overhead Triceps Extension,Triceps,15.0,12,,,,""
2023-02-09,Cable Overhead Triceps Extension,Triceps,10.0,10,,,,""
2023-02-09,Rear Delt Machine Fly,Shoulders,17.5,15,,,,""
2023-02-09,Rear Delt Machine Fly,Shoulders,17.5,15,,,,""
2023-02-10,Chin Up,Back,0.0,10,,,,""
2023-02-10,Chin Up,Back,0.0,10,,,,""
2023-02-10,Chin Up,Back,0.0,7,,,,""
2023-02-10,Bent-Over Rows,Back,20.0,8,,,,""
2023-02-10,Bent-Over Rows,Back,35.0,15,,,,""
2023-02-10,Bent-Over Rows,Back,35.0,15,,,,""
2023-02-10,Bent-Over Rows,Back,30.0,14,,,,"grip gave out"
2023-02-10,Bent-Over Rows,Back,30.0,15,,,,"last 5 sets sloppy af"
2023-02-10,Lat Prayers,Back,12.5,15,,,,""
2023-02-10,Wide Grip Seated Cable Rows,Back,25.0,20,,,,"30kg last 5 reps didn't hit full time, so deloading"
2023-02-10,Wide Grip Seated Cable Rows,Back,25.0,20,,,,""
2023-02-10,Wide Grip Seated Cable Rows,Back,25.0,20,,,,""
2023-02-10,Dumbbell Curl,Biceps,7.0,12,,,,""
2023-02-10,Dumbbell Curl,Biceps,7.0,12,,,,""
2023-02-10,Pronated BB Curls,Biceps,10.0,15,,,,""
2023-02-10,Pronated BB Curls,Biceps,10.0,15,,,,""
2023-02-10,Lat Prayers,Back,12.5,15,,,,""
2023-02-10,Lat Prayers,Back,10.0,15,,,,""
2023-02-10,Lat Prayers,Back,10.0,15,,,,""
2023-02-13,Pull Up,Back,0.0,10,,,,""
2023-02-13,Pull Up,Back,0.0,10,,,,""
2023-02-13,Pull Up,Back,0.0,9,,,,""
2023-02-13,Bent-Over Rows,Back,20.0,10,,,,""
2023-02-13,Bent-Over Rows,Back,30.0,15,,,,"RIR: 6-7 (clean reps)"
2023-02-13,Bent-Over Rows,Back,30.0,15,,,,"last 4 reps sloppy"
2023-02-13,Bent-Over Rows,Back,30.0,20,,,,""
2023-02-13,Bent-Over Rows,Back,30.0,20,,,,"+ straps"
2023-02-13,Barbell Shrug,Back,0.0,15,,,,""
2023-02-13,Seated Plate Rows,Back,20.0,15,,,,""
2023-02-13,Seated Plate Rows,Back,20.0,15,,,,""
2023-02-13,Seated Plate Rows,Back,20.0,15,,,,""
2023-02-13,Seated Plate Rows,Back,20.0,15,,,,""
2023-02-13,Seated Plate Rows,Back,10.0,20,,,,""
2023-02-13,Lat Pulldown,Back,30.0,15,,,,""
2023-02-13,Lat Pulldown,Back,30.0,15,,,,""
2023-02-13,Machine Preacher Curl,Biceps,20.0,6,,,,""
2023-02-13,Machine Preacher Curl,Biceps,20.0,6,,,,""
2023-02-13,Barbell Shrug,Back,30.0,15,,,,""
2023-02-13,Barbell Shrug,Back,40.0,15,,,,""
2023-02-13,Barbell Shrug,Back,60.0,15,,,,"W straps"
2023-02-13,Barbell Shrug,Back,60.0,15,,,,""
2023-02-13,Lat Pulldown,Back,30.0,15,,,,""
2023-02-13,Machine Preacher Curl,Biceps,20.0,4,,,,""
2023-02-13,Machine Preacher Curl,Biceps,10.0,6,,,,""
2023-02-14,Overhead Press,Shoulders,20.0,12,,,,""
2023-02-14,Overhead Press,Shoulders,35.0,5,,,,"1st working set 65% of 55kg"
2023-02-14,Overhead Press,Shoulders,42.5,5,,,,""
2023-02-14,Overhead Press,Shoulders,47.5,6,,,,""
2023-02-14,Overhead Press,Shoulders,27.2,10,,,,"half of training max for reps"
2023-02-14,Overhead Press,Shoulders,27.5,10,,,,""
2023-02-14,Incline Dumbbell Bench Press,Chest,15.0,8,,,,""
2023-02-14,Incline Dumbbell Bench Press,Chest,20.0,10,,,,"focus on getting depth+ opening chest up"
2023-02-14,Incline Dumbbell Bench Press,Chest,20.0,10,,,,""
2023-02-14,Incline Dumbbell Bench Press,Chest,20.0,10,,,,""
2023-02-14,Lateral Dumbbell Raise,Shoulders,8.0,15,,,,""
2023-02-14,Lateral Dumbbell Raise,Shoulders,8.0,15,,,,"last 3 reps short"
2023-02-14,Lateral Dumbbell Raise,Shoulders,8.0,15,,,,"stopping at 3 cause form showing junk volume"
2023-02-14,Lateral Dumbbell Raise,Shoulders,4.0,20,,,,"20 secs rest halfway last set"
2023-02-14,Low Cable Flies,Chest,10.0,15,,,,"RIR: 5"
2023-02-14,Low Cable Flies,Chest,10.0,15,,,,"RIR:2.5"
2023-02-14,Low Cable Flies,Chest,10.0,15,,,,""
2023-02-14,Cable Face Pull,Shoulders,12.5,15,,,,""
2023-02-14,Cable Face Pull,Shoulders,12.5,15,,,,""
2023-02-14,Lu Raises,Shoulders,2.5,15,,,,""
2023-02-14,Lu Raises,Shoulders,2.5,15,,,,""
2023-02-14,Overhead Press,Shoulders,27.5,10,,,,""
2023-02-16,Pull Up,Back,0.0,10,,,,""
2023-02-16,Pull Up,Back,0.0,10,,,,"9.5"
2023-02-16,Pull Up,Back,0.0,9,,,,""
2023-02-16,Bent-Over Rows,Back,20.0,10,,,,""
2023-02-16,Bent-Over Rows,Back,30.0,20,,,,""
2023-02-16,Bent-Over Rows,Back,30.0,20,,,,""
2023-02-16,Bent-Over Rows,Back,30.0,20,,,,""
2023-02-16,Bent-Over Rows,Back,30.0,20,,,,""
2023-02-16,Barbell Shrug,Back,0.0,15,,,,""
2023-02-16,Barbell Shrug,Back,40.0,15,,,,""
2023-02-16,Barbell Shrug,Back,60.0,15,,,,""
2023-02-16,Barbell Shrug,Back,60.0,15,,,,""
2023-02-16,Lat-Bias Neutral Grip Seated Rows,Back,20.0,15,,,,""
2023-02-16,Lat-Bias Neutral Grip Seated Rows,Back,20.0,15,,,,""
2023-02-16,Lat-Bias Neutral Grip Seated Rows,Back,20.0,15,,,,""
2023-02-16,Dumbbell Curl,Biceps,8.0,12,,,,""
2023-02-16,Dumbbell Curl,Biceps,8.0,12,,,,"spotted self last ~5 reps"
2023-02-16,Pronated BB Curls,Biceps,10.0,20,,,,""
2023-02-16,Pronated BB Curls,Biceps,10.0,20,,,,""
2023-02-16,Lat Prayers,Back,0.0,0,,,,""
2023-02-17,Cable Y-Raise,Shoulders,5.0,8,,,,"+ arm circles/bar dislocations"
2023-02-17,Cable Y-Raise,Shoulders,5.0,8,,,,""
2023-02-17,Flat Barbell Bench Press,Chest,20.0,8,,,,""
2023-02-17,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2023-02-17,Flat Barbell Bench Press,Chest,55.0,6,,,,""
2023-02-17,Flat Barbell Bench Press,Chest,67.5,5,,,,"RIR: 2-3"
2023-02-17,Flat Barbell Bench Press,Chest,67.5,5,,,,"rest 3 mins between"
2023-02-17,Flat Barbell Bench Press,Chest,67.5,5,,,,"RIR: 2"
2023-02-17,Flat Barbell Bench Press,Chest,55.0,12,,,,""
2023-02-17,Flat Barbell Bench Press,Chest,55.0,9,,,,"rest 2 mins between"
2023-02-17,Seated Dumbbell Press,Shoulders,10.0,10,,,,""
2023-02-17,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2023-02-17,Seated Dumbbell Press,Shoulders,17.5,10,,,,"RIR: 1 (dizzy grinding bro)"
2023-02-17,Seated Dumbbell Press,Shoulders,17.5,8,,,,""
2023-02-17,High Cable Chest Flies,Chest,15.0,20,,,,"old machine"
2023-02-17,High Cable Chest Flies,Chest,15.0,20,,,,""
2023-02-17,High Cable Chest Flies,Chest,15.0,20,,,,""
2023-02-17,High Cable Chest Flies,Chest,10.0,15,,,,""
2023-02-17,Rear Delt Machine Fly,Shoulders,17.5,15,,,,""
2023-02-17,Rear Delt Machine Fly,Shoulders,17.5,15,,,,""
2023-02-17,Rear Delt Machine Fly,Shoulders,17.5,15,,,,""
2023-02-17,Pushups,Chest,0.0,6,,,,""
2023-02-17,Cable Tricep Pushdown,Triceps,15.0,15,,,,"real sloppy last 3 reps"
2023-02-17,Cable Tricep Pushdown,Triceps,12.5,12,,,,""
2023-02-17,Cable Tricep Pushdown,Triceps,10.0,15,,,,""
2023-02-17,Cable Overhead Triceps Extension,Triceps,15.0,8,,,,""
2023-02-17,Cable Overhead Triceps Extension,Triceps,10.0,8,,,,"pyramided down from 15(3), to 10(2) 7.5 (3)"
2023-02-17,Cable Overhead Triceps Extension,Triceps,7.5,12,,,,""
2023-02-17,Pushups,Chest,0.0,6,,,,""
2023-02-17,Pushups,Chest,0.0,6,,,,""
2023-02-20,Pull Up,Back,0.0,10,,,,""
2023-02-20,Pull Up,Back,0.0,10,,,,""
2023-02-20,Pull Up,Back,0.0,8,,,,""
2023-02-20,Bent-Over Rows,Back,20.0,10,,,,""
2023-02-20,Bent-Over Rows,Back,32.5,15,,,,""
2023-02-20,Bent-Over Rows,Back,32.5,15,,,,""
2023-02-20,Bent-Over Rows,Back,32.5,15,,,,"last 3 not full ROM"
2023-02-20,Bent-Over Rows,Back,32.5,20,,,,"last 5 after 10sec rest + sloppy"
2023-02-20,Barbell Shrug,Back,40.0,15,,,,""
2023-02-20,Seated Plate Rows,Back,20.0,15,,,,"upper pronated grip"
2023-02-20,Seated Plate Rows,Back,20.0,15,,,,"upper pronated"
2023-02-20,Seated Plate Rows,Back,20.0,15,,,,"suicide neutral grip"
2023-02-20,Seated Plate Rows,Back,20.0,15,,,,"suicide neutral grip"
2023-02-20,Lat Pulldown,Back,30.0,10,,,,""
2023-02-20,Lat Pulldown,Back,35.0,16,,,,""
2023-02-20,Lat Pulldown,Back,35.0,15,,,,""
2023-02-20,Barbell Shrug,Back,60.0,15,,,,""
2023-02-20,Barbell Shrug,Back,60.0,15,,,,"no straps.."
2023-02-20,Lat Pulldown,Back,35.0,15,,,,""
2023-02-20,Lat Pulldown,Back,25.0,15,,,,""
2023-02-20,EZ-Bar Preacher Curl,Biceps,12.5,10,,,,""
2023-02-20,EZ-Bar Preacher Curl,Biceps,17.5,8,,,,"RIR: 3-4"
2023-02-20,EZ-Bar Preacher Curl,Biceps,17.5,8,,,,"RIR: 3-4"
2023-02-20,EZ-Bar Preacher Curl,Biceps,17.5,10,,,,""
2023-02-21,Cable Y-Raise,Shoulders,5.0,8,,,,""
2023-02-21,Cable Y-Raise,Shoulders,5.0,8,,,,""
2023-02-21,Flat Barbell Bench Press,Chest,20.0,8,,,,""
2023-02-21,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2023-02-21,Flat Barbell Bench Press,Chest,55.0,5,,,,""
2023-02-21,Flat Barbell Bench Press,Chest,67.5,5,,,,""
2023-02-21,Flat Barbell Bench Press,Chest,67.5,5,,,,""
2023-02-21,Flat Barbell Bench Press,Chest,67.5,5,,,,""
2023-02-21,Flat Barbell Bench Press,Chest,55.0,12,,,,""
2023-02-21,Flat Barbell Bench Press,Chest,55.0,10,,,,""
2023-02-21,Seated Dumbbell Press,Shoulders,10.0,10,,,,""
2023-02-21,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2023-02-21,Seated Dumbbell Press,Shoulders,17.5,10,,,,"RIR: 0-1"
2023-02-21,Seated Dumbbell Press,Shoulders,17.5,10,,,,"RIR: zero"
2023-02-21,High Cable Chest Flies,Chest,15.0,20,,,,""
2023-02-21,High Cable Chest Flies,Chest,15.0,20,,,,""
2023-02-21,High Cable Chest Flies,Chest,15.0,20,,,,""
2023-02-21,High Cable Chest Flies,Chest,10.0,15,,,,""
2023-02-21,Rear Delt Machine Fly,Shoulders,17.5,15,,,,""
2023-02-21,Cable Tricep Pushdown,Triceps,15.0,12,,,,""
2023-02-21,Cable Tricep Pushdown,Triceps,15.0,12,,,,""
2023-02-21,Cable Tricep Pushdown,Triceps,10.0,15,,,,""
2023-02-21,Cable Overhead Triceps Extension,Triceps,10.0,10,,,,""
2023-02-21,Cable Overhead Triceps Extension,Triceps,10.0,1,,,,"6 reps , rest, 4 reps"
2023-02-21,Cable Overhead Triceps Extension,Triceps,7.5,12,,,,""
2023-02-21,Rear Delt Machine Fly,Shoulders,17.5,15,,,,""
2023-02-21,Rear Delt Machine Fly,Shoulders,17.5,15,,,,""
2023-02-23,Pull Up,Back,0.0,10,,,,"pull-up at home, in soft pads"
2023-02-23,Pull Up,Back,0.0,10,,,,""
2023-02-23,Pull Up,Back,0.0,10,,,,""
2023-02-23,Bent-Over Rows,Back,20.0,10,,,,""
2023-02-23,Bent-Over Rows,Back,32.5,15,,,,""
2023-02-23,Bent-Over Rows,Back,32.5,15,,,,""
2023-02-23,Bent-Over Rows,Back,32.5,15,,,,""
2023-02-23,Bent-Over Rows,Back,32.5,20,,,,""
2023-02-23,Barbell Shrug,Back,40.0,20,,,,"using trap bar"
2023-02-23,Barbell Shrug,Back,60.0,20,,,,""
2023-02-23,Barbell Shrug,Back,60.0,20,,,,""
2023-02-23,Lat Prayers,Back,10.0,10,,,,""
2023-02-23,Lat Prayers,Back,15.0,15,,,,"sloppy last few reps"
2023-02-23,Lat Prayers,Back,12.5,15,,,,"last ~reps leaned on triceps"
2023-02-23,Lat Prayers,Back,12.5,15,,,,""
2023-02-23,Lat Prayers,Back,7.5,20,,,,""
2023-02-23,Dumbbell Curl,Biceps,7.0,15,,,,""
2023-02-23,Dumbbell Curl,Biceps,7.0,15,,,,""
2023-02-23,Pronated BB Curls,Biceps,10.0,20,,,,""
2023-02-23,Pronated BB Curls,Biceps,10.0,20,,,,""
2023-02-23,Lat-Bias Neutral Grip Seated Rows,Back,22.5,20,,,,""
2023-02-23,Lat-Bias Neutral Grip Seated Rows,Back,22.5,20,,,,""
2023-02-23,Lat-Bias Neutral Grip Seated Rows,Back,22.5,20,,,,""
2023-02-23,Dumbbell Curl,Biceps,7.0,15,,,,""
2023-02-23,Pronated BB Curls,Biceps,10.0,20,,,,""
2023-02-24,Overhead Press,Shoulders,20.0,12,,,,""
2023-02-24,Overhead Press,Shoulders,20.0,12,,,,""
2023-02-24,Overhead Press,Shoulders,30.0,8,,,,""
2023-02-24,Overhead Press,Shoulders,37.5,3,,,,""
2023-02-24,Overhead Press,Shoulders,45.0,3,,,,"RIR: 3"
2023-02-24,Overhead Press,Shoulders,50.0,6,,,,""
2023-02-24,Overhead Press,Shoulders,27.5,10,,,,""
2023-02-24,Overhead Press,Shoulders,27.5,10,,,,""
2023-02-24,Overhead Press,Shoulders,27.5,10,,,,""
2023-02-24,Incline Dumbbell Bench Press,Chest,15.0,8,,,,""
2023-02-24,Incline Dumbbell Bench Press,Chest,22.5,10,,,,""
2023-02-24,Incline Dumbbell Bench Press,Chest,22.5,10,,,,""
2023-02-24,Incline Dumbbell Bench Press,Chest,22.5,10,,,,""
2023-02-24,Lateral Dumbbell Raise,Shoulders,8.0,15,,,,""
2023-02-24,Lateral Dumbbell Raise,Shoulders,8.0,15,,,,""
2023-02-24,Lateral Dumbbell Raise,Shoulders,8.0,15,,,,"RIR: 1"
2023-02-24,Lateral Dumbbell Raise,Shoulders,4.0,20,,,,"do 20 reps next time"
2023-02-24,Dips,Chest,0.0,15,,,,""
2023-02-24,Dips,Chest,0.0,15,,,,"RIR:1"
2023-02-24,Dips,Chest,0.0,10,,,,""
2023-02-24,Cable Face Pull,Shoulders,12.5,15,,,,"low ropes W/ dual machine"
2023-02-24,Cable Face Pull,Shoulders,12.5,15,,,,""
2023-02-24,Lu Raises,Shoulders,4.0,10,,,,""
2023-02-24,Lu Raises,Shoulders,4.0,10,,,,""
2023-02-24,Lu Raises,Shoulders,4.0,10,,,,""
2023-02-24,Cable Face Pull,Shoulders,12.5,15,,,,""
2023-02-27,Pull Up,Back,0.0,10,,,,""
2023-02-27,Pull Up,Back,0.0,10,,,,""
2023-02-27,Pull Up,Back,0.0,9,,,,""
2023-02-27,Bent-Over Rows,Back,20.0,10,,,,""
2023-02-27,Bent-Over Rows,Back,35.0,15,,,,""
2023-02-27,Bent-Over Rows,Back,35.0,15,,,,""
2023-02-27,Bent-Over Rows,Back,35.0,15,,,,""
2023-02-27,Bent-Over Rows,Back,35.0,15,,,,""
2023-02-27,Lat Pulldown,Back,30.0,10,,,,"Neutral Wide Bar, lean upper back slightly"
2023-02-27,Lat Pulldown,Back,40.0,15,,,,""
2023-02-27,Lat Pulldown,Back,35.0,15,,,,"last few reps short of chest"
2023-02-27,Lat Pulldown,Back,35.0,15,,,,""
2023-02-27,Lat Pulldown,Back,25.0,15,,,,""
2023-02-27,Seated Plate Rows,Back,30.0,15,,,,"pinloaded neutral grip at corner"
2023-02-27,Seated Plate Rows,Back,30.0,15,,,,""
2023-02-27,Seated Plate Rows,Back,30.0,15,,,,""
2023-02-27,Seated Plate Rows,Back,30.0,15,,,,""
2023-02-27,Machine Preacher Curl,Biceps,15.0,10,,,,"seat in 6"
2023-02-27,Machine Preacher Curl,Biceps,15.0,10,,,,""
2023-02-27,Machine Preacher Curl,Biceps,15.0,10,,,,""
2023-02-27,Machine Preacher Curl,Biceps,15.0,10,,,,""
2023-02-27,Machine Preacher Curl,Biceps,5.0,10,,,,""
2023-02-28,Flat Barbell Bench Press,Chest,20.0,10,,,,""
2023-02-28,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2023-02-28,Flat Barbell Bench Press,Chest,55.0,5,,,,""
2023-02-28,Flat Barbell Bench Press,Chest,70.0,5,,,,"RIR: 3"
2023-02-28,Flat Barbell Bench Press,Chest,70.0,5,,,,"RIR: ~2, fast tempo"
2023-02-28,Flat Barbell Bench Press,Chest,70.0,5,,,,"RIR: 2, though didn't feel super tight"
2023-02-28,Flat Barbell Bench Press,Chest,55.0,12,,,,""
2023-02-28,Flat Barbell Bench Press,Chest,55.0,11,,,,"out of breath + shaky as result..."
2023-02-28,Seated Dumbbell Press,Shoulders,10.0,10,,,,""
2023-02-28,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2023-02-28,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2023-02-28,Seated Dumbbell Press,Shoulders,17.5,12,,,,"RIR:0"
2023-02-28,High Cable Chest Flies,Chest,15.0,20,,,,""
2023-02-28,High Cable Chest Flies,Chest,15.0,20,,,,"last 5 reps junk volume?"
2023-02-28,High Cable Chest Flies,Chest,15.0,20,,,,""
2023-02-28,High Cable Chest Flies,Chest,10.0,15,,,,""
2023-02-28,Rear Delt Machine Fly,Shoulders,20.0,15,,,,""
2023-02-28,Cable Tricep Pushdown,Triceps,12.5,12,,,,""
2023-02-28,Cable Tricep Pushdown,Triceps,12.5,12,,,,""
2023-02-28,Cable Tricep Pushdown,Triceps,12.5,12,,,,""
2023-02-28,Cable Overhead Triceps Extension,Triceps,10.0,12,,,,""
2023-02-28,Cable Overhead Triceps Extension,Triceps,10.0,8,,,,""
2023-02-28,Cable Overhead Triceps Extension,Triceps,7.5,4,,,,""
2023-02-28,Rear Delt Machine Fly,Shoulders,20.0,15,,,,""
2023-02-28,Rear Delt Machine Fly,Shoulders,20.0,15,,,,""
2023-02-28,Cable Overhead Triceps Extension,Triceps,10.0,10,,,,""
2023-02-28,Cable Overhead Triceps Extension,Triceps,5.0,4,,,,""
2023-03-02,Cable Y-Raise,Shoulders,5.0,8,,,,""
2023-03-02,Cable Y-Raise,Shoulders,5.0,8,,,,""
2023-03-02,Pull Up,Back,0.0,10,,,,""
2023-03-02,Pull Up,Back,0.0,10,,,,""
2023-03-02,Pull Up,Back,0.0,9,,,,"sweaty grip on rubber"
2023-03-02,Bent-Over Rows,Back,20.0,10,,,,""
2023-03-02,Bent-Over Rows,Back,35.0,15,,,,""
2023-03-02,Bent-Over Rows,Back,35.0,15,,,,""
2023-03-02,Bent-Over Rows,Back,35.0,15,,,,""
2023-03-02,Bent-Over Rows,Back,35.0,20,,,,"last 4 reps were a little loose, try 4*20 next time?"
2023-03-02,Lat Prayers,Back,12.5,10,,,,""
2023-03-02,Lat Prayers,Back,17.5,12,,,,""
2023-03-02,Lat Prayers,Back,17.5,12,,,,""
2023-03-02,Lat Prayers,Back,17.5,12,,,,""
2023-03-02,Lat Prayers,Back,12.5,10,,,,""
2023-03-02,Neutral Grip Machine Standing Mid Row,Back,20.0,15,,,,""
2023-03-02,Neutral Grip Machine Standing Mid Row,Back,22.5,15,,,,""
2023-03-02,Neutral Grip Machine Standing Mid Row,Back,22.5,15,,,,""
